Sample_ID,Cover_ID,Substrate_Name,Calculated_S1,Calculated_S2,Calculated_S3,Calculated_S4,New_Average
10321746,53505,Hard Coral,12.5,20,27.5,40,25
10321746,67865,Nutrient Indicator Algae,0,0,0,0,0
10321747,53504,Hard Coral,15,12.5,17.5,42.5,21.875
10321747,67862,Nutrient Indicator Algae,0,0,5,0,1.25
10321748,53507,Hard Coral,20,20,30,40,27.5
10321748,67864,Nutrient Indicator Algae,0,0,0,0,0
10321749,53511,Hard Coral,20,25,15,10,17.5
10321749,67868,Nutrient Indicator Algae,0,0,0,0,0
10321750,53508,Hard Coral,0,7.5,0,10,4.375
10321750,67866,Nutrient Indicator Algae,0,0,0,0,0
10321751,53509,Hard Coral,30,12.5,22.5,25,22.5
10321751,67867,Nutrient Indicator Algae,0,0,0,2.5,0.625
10321752,53510,Hard Coral,40,27.5,17.5,7.5,23.125
10321752,67869,Nutrient Indicator Algae,0,0,0,0,0
10321753,53512,Hard Coral,5,22.5,10,15,13.125
10321753,67870,Nutrient Indicator Algae,0,2.5,0,0,0.625
10321754,53513,Hard Coral,30,30,25,,28.33333333
10321754,67871,Fleshy Seaweed,0,0,0,,0
10321755,53518,Hard Coral,57.5,70,52.5,45,56.25
10321755,67875,Nutrient Indicator Algae,27.5,10,10,10,14.375
10321756,53515,Hard Coral,62.5,42.5,80,62.5,61.875
10321756,67873,Nutrient Indicator Algae,7.5,5,0,0,3.125
10321757,53519,Hard Coral,47.5,35,67.5,67.5,54.375
10321757,67876,Nutrient Indicator Algae,7.5,15,17.5,20,15
10321758,53516,Hard Coral,55,77.5,62.5,70,66.25
10321758,67874,Nutrient Indicator Algae,27.5,17.5,25,12.5,20.625
10321759,53514,Hard Coral,40,47.5,45,47.5,45
10321759,67872,Nutrient Indicator Algae,37.5,20,20,32.5,27.5
10321760,53517,Hard Coral,47.5,42.5,42.5,67.5,50
10321760,67878,Fleshy Seaweed,0,0,0,0,0
10321761,53520,Hard Coral,22.5,50,40,37.5,37.5
10321761,67877,Fleshy Seaweed,2.5,5,0,2.5,2.5
10321762,53521,Hard Coral,25,75,47.5,15,40.625
10321762,67879,Nutrient Indicator Algae,0,0,0,0,0
10321763,53523,Hard Coral,95,92.5,92.5,50,82.5
10321763,67880,Nutrient Indicator Algae,0,0,0,0,0
10321764,53522,Hard Coral,100,100,72.5,95,91.875
10321764,67881,Nutrient Indicator Algae,0,0,0,0,0
10321765,53524,Hard Coral,22.5,17.5,0,10,12.5
10321765,67882,Fleshy Seaweed,0,0,0,0,0
10321766,53525,Hard Coral,50,72.5,70,95,71.875
10321766,67883,Fleshy Seaweed,0,2.5,12.5,5,5
10321767,53530,Hard Coral,75,57.5,80,67.5,70
10321767,67887,Nutrient Indicator Algae,0,0,0,0,0
10321768,53533,Hard Coral,62.5,55,62.5,75,63.75
10321768,67891,Nutrient Indicator Algae,0,0,0,0,0
10321769,53526,Hard Coral,57.5,52.5,62.5,72.5,61.25
10321769,67884,Nutrient Indicator Algae,0,0,0,0,0
10321770,53527,Hard Coral,55,65,75,75,67.5
10321770,67885,Nutrient Indicator Algae,0,0,0,0,0
10321771,53532,Hard Coral,62.5,55,60,72.5,62.5
10321771,67888,Nutrient Indicator Algae,0,0,0,0,0
10321772,53534,Hard Coral,52.5,57.5,70,75,63.75
10321772,67892,Nutrient Indicator Algae,0,0,0,0,0
10321773,53529,Hard Coral,42.5,65,70,85,65.625
10321773,67886,Nutrient Indicator Algae,0,0,0,0,0
10321774,53531,Hard Coral,40,60,57.5,70,56.875
10321774,67890,Fleshy Seaweed,0,0,0,0,0
10321775,53528,Hard Coral,52.5,55,57.5,87.5,63.125
10321775,67889,Nutrient Indicator Algae,0,0,0,0,0
10321776,53535,Hard Coral,10,20,30,0,15
10321776,67893,Nutrient Indicator Algae,62.5,32.5,35,65,48.75
10321777,53536,Hard Coral,25,27.5,32.5,22.5,26.875
10321777,67895,Nutrient Indicator Algae,0,0,0,0,0
10321778,53537,Hard Coral,72.5,62.5,42.5,35,53.125
10321778,67894,Nutrient Indicator Algae,2.5,7.5,2.5,0,3.125
10321779,53550,Hard Coral,22.5,32.5,40,27.5,30.625
10321779,67912,Nutrient Indicator Algae,12.5,0,15,5,8.125
10321780,53548,Hard Coral,17.5,32.5,42.5,25,29.375
10321780,67903,Nutrient Indicator Algae,0,5,10,2.5,4.375
10321781,53558,Hard Coral,15,42.5,42.5,32.5,33.125
10321781,67916,Nutrient Indicator Algae,2.5,10,10,7.5,7.5
10321782,53549,Hard Coral,17.5,32.5,42.5,25,29.375
10321782,67908,Nutrient Indicator Algae,2.5,12.5,10,2.5,6.875
10321783,53546,Hard Coral,22.5,32.5,45,25,31.25
10321783,67906,Nutrient Indicator Algae,0,7.5,10,2.5,5
10321784,53553,Hard Coral,17.5,42.5,50,32.5,35.625
10321784,67905,Nutrient Indicator Algae,2.5,12.5,12.5,10,9.375
10321785,53556,Hard Coral,20,37.5,45,20,30.625
10321785,67913,Nutrient Indicator Algae,7.5,17.5,10,2.5,9.375
10321786,53544,Hard Coral,32.5,42.5,12.5,35,30.625
10321786,67902,Nutrient Indicator Algae,0,0,0,0,0
10321787,53547,Hard Coral,35,45,12.5,35,31.875
10321787,67907,Nutrient Indicator Algae,0,0,0,0,0
10321788,53557,Hard Coral,17.5,30,20,15,20.625
10321788,67915,Nutrient Indicator Algae,0,0,0,0,0
10321789,53542,Hard Coral,22.5,32.5,42.5,20,29.375
10321789,67899,Nutrient Indicator Algae,0,0,0,0,0
10321790,53538,Hard Coral,17.5,27.5,10,12.5,16.875
10321790,67897,Nutrient Indicator Algae,22.5,5,22.5,27.5,19.375
10321791,53539,Hard Coral,17.5,32.5,45,25,30
10321791,67898,Nutrient Indicator Algae,0,7.5,10,2.5,5
10321792,53552,Hard Coral,22.5,35,45,27.5,32.5
10321792,67911,Nutrient Indicator Algae,7.5,10,10,0,6.875
10321793,53551,Hard Coral,20,40,47.5,22.5,32.5
10321793,67909,Nutrient Indicator Algae,5,17.5,12.5,7.5,10.625
10321794,53541,Hard Coral,22.5,32.5,40,30,31.25
10321794,67900,Nutrient Indicator Algae,5,0,10,5,5
10321795,53540,Hard Coral,25,37.5,45,25,33.125
10321795,67896,Nutrient Indicator Algae,2.5,12.5,10,2.5,6.875
10321796,53555,Hard Coral,17.5,17.5,35,20,22.5
10321796,67914,Nutrient Indicator Algae,15,2.5,10,2.5,7.5
10321797,53559,Hard Coral,17.5,35,42.5,20,28.75
10321797,67917,Nutrient Indicator Algae,27.5,0,7.5,2.5,9.375
10321798,53543,Hard Coral,17.5,40,40,20,29.375
10321798,67901,Nutrient Indicator Algae,12.5,5,2.5,2.5,5.625
10321799,53560,Hard Coral,7.5,40,52.5,27.5,31.875
10321799,67918,Nutrient Indicator Algae,0,0,0,0,0
10321800,53554,Hard Coral,17.5,27.5,10,12.5,16.875
10321800,67910,Nutrient Indicator Algae,22.5,7.5,22.5,27.5,20
10321801,53545,Hard Coral,25,35,45,25,32.5
10321801,67904,Nutrient Indicator Algae,0,12.5,10,5,6.875
10321802,53561,Hard Coral,2.5,2.5,10,12.5,6.875
10321802,67919,Nutrient Indicator Algae,0,0,0,0,0
10321803,53563,Hard Coral,2.5,2.5,10,12.5,6.875
10321803,67921,Nutrient Indicator Algae,7.5,5,0,0,3.125
10321804,53562,Hard Coral,7.5,5,7.5,2.5,5.625
10321804,67920,Nutrient Indicator Algae,0,0,0,0,0
10321805,53580,Hard Coral,45,20,32.5,10,26.875
10321805,67938,Nutrient Indicator Algae,0,0,0,0,0
10321806,53573,Hard Coral,47.5,37.5,37.5,22.5,36.25
10321806,67932,Nutrient Indicator Algae,5,7.5,2.5,25,10
10321807,53585,Hard Coral,52.5,45,45,20,40.625
10321807,67943,Nutrient Indicator Algae,2.5,7.5,5,27.5,10.625
10321808,53572,Hard Coral,50,25,35,12.5,30.625
10321808,67931,Nutrient Indicator Algae,0,0,0,0,0
10321809,53570,Hard Coral,50,25,35,12.5,30.625
10321809,67928,Nutrient Indicator Algae,0,0,0,0,0
10321810,53586,Hard Coral,37.5,37.5,32.5,27.5,33.75
10321810,67944,Nutrient Indicator Algae,0,0,0,0,0
10321811,53564,Hard Coral,50,37.5,40,25,38.125
10321811,67922,Nutrient Indicator Algae,5,7.5,2.5,25,10
10321812,53575,Hard Coral,45,20,32.5,10,26.875
10321812,67936,Nutrient Indicator Algae,0,0,0,0,0
10321813,53577,Hard Coral,50,42.5,45,22.5,40
10321813,67935,Nutrient Indicator Algae,5,7.5,5,27.5,11.25
10321814,53583,Hard Coral,52.5,37.5,42.5,25,39.375
10321814,67941,Nutrient Indicator Algae,7.5,10,5,25,11.875
10321815,53565,Hard Coral,40,37.5,37.5,30,36.25
10321815,67923,Nutrient Indicator Algae,0,0,0,7.5,1.875
10321816,53582,Hard Coral,40,47.5,42.5,27.5,39.375
10321816,67939,Nutrient Indicator Algae,0,2.5,5,20,6.875
10321817,53579,Hard Coral,35,37.5,32.5,32.5,34.375
10321817,67940,Nutrient Indicator Algae,2.5,5,5,22.5,8.75
10321818,53576,Hard Coral,50,40,42.5,22.5,38.75
10321818,67933,Nutrient Indicator Algae,7.5,7.5,2.5,27.5,11.25
10321819,53569,Hard Coral,40,40,37.5,22.5,35
10321819,67927,Nutrient Indicator Algae,5,5,2.5,15,6.875
10321820,53571,Hard Coral,40,40,40,22.5,35.625
10321820,67930,Nutrient Indicator Algae,5,7.5,2.5,25,10
10321821,53568,Hard Coral,40,17.5,32.5,10,25
10321821,67924,Nutrient Indicator Algae,0,0,0,0,0
10321822,53574,Hard Coral,47.5,37.5,37.5,22.5,36.25
10321822,67929,Nutrient Indicator Algae,5,2.5,2.5,25,8.75
10321823,53566,Hard Coral,45,17.5,32.5,10,26.25
10321823,67926,Nutrient Indicator Algae,0,0,0,0,0
10321824,53584,Hard Coral,50,40,42.5,22.5,38.75
10321824,67942,Nutrient Indicator Algae,10,7.5,5,25,11.875
10321825,53578,Hard Coral,52.5,27.5,40,17.5,34.375
10321825,67934,Nutrient Indicator Algae,7.5,0,7.5,20,8.75
10321826,53567,Hard Coral,50,37.5,45,22.5,38.75
10321826,67925,Nutrient Indicator Algae,5,7.5,2.5,27.5,10.625
10321827,53581,Hard Coral,50,37.5,45,22.5,38.75
10321827,67937,Nutrient Indicator Algae,5,7.5,2.5,27.5,10.625
10321828,53589,Hard Coral,32.5,25,20,25,25.625
10321828,67949,Nutrient Indicator Algae,0,0,0,0,0
10321829,53607,Hard Coral,27.5,15,5,15,15.625
10321829,67965,Nutrient Indicator Algae,7.5,0,12.5,7.5,6.875
10321830,53594,Hard Coral,32.5,25,20,25,25.625
10321830,67951,Nutrient Indicator Algae,0,0,0,0,0
10321831,53593,Hard Coral,32.5,27.5,22.5,7.5,22.5
10321831,67950,Nutrient Indicator Algae,0,0,0,2.5,0.625
10321832,53608,Hard Coral,27.5,15,5,15,15.625
10321832,67967,Nutrient Indicator Algae,22.5,0,25,10,14.375
10321833,53595,Hard Coral,45,17.5,20,17.5,25
10321833,67952,Nutrient Indicator Algae,2.5,5,7.5,2.5,4.375
10321834,53606,Hard Coral,2.5,27.5,7.5,5,10.625
10321834,67964,Nutrient Indicator Algae,0,0,0,0,0
10321835,53592,Hard Coral,32.5,30,27.5,20,27.5
10321835,67953,Nutrient Indicator Algae,2.5,2.5,0,7.5,3.125
10321836,53609,Hard Coral,32.5,37.5,27.5,20,29.375
10321836,67966,Nutrient Indicator Algae,2.5,5,2.5,0,2.5
10321837,53605,Hard Coral,27.5,27.5,17.5,27.5,25
10321837,67961,Nutrient Indicator Algae,2.5,12.5,0,0,3.75
10321838,53590,Hard Coral,22.5,15,25,20,20.625
10321838,67948,Nutrient Indicator Algae,2.5,2.5,2.5,0,1.875
10321839,53601,Hard Coral,25,17.5,20,17.5,20
10321839,67958,Nutrient Indicator Algae,0,5,5,2.5,3.125
10321840,53596,Hard Coral,32.5,22.5,15,12.5,20.625
10321840,67954,Nutrient Indicator Algae,0,5,2.5,0,1.875
10321841,53597,Hard Coral,32.5,20,15,10,19.375
10321841,67955,Nutrient Indicator Algae,0,5,5,2.5,3.125
10321842,53588,Hard Coral,37.5,20,17.5,7.5,20.625
10321842,67946,Nutrient Indicator Algae,7.5,15,10,5,9.375
10321843,53600,Hard Coral,42.5,25,17.5,10,23.75
10321843,67957,Nutrient Indicator Algae,0,5,2.5,12.5,5
10321844,53587,Hard Coral,27.5,15,5,15,15.625
10321844,67945,Nutrient Indicator Algae,0,0,0,0,0
10321845,53604,Hard Coral,40,17.5,15,17.5,22.5
10321845,67963,Nutrient Indicator Algae,2.5,10,10,5,6.875
10321846,53591,Hard Coral,40,27.5,17.5,22.5,26.875
10321846,67947,Nutrient Indicator Algae,7.5,17.5,7.5,5,9.375
10321847,53602,Hard Coral,37.5,25,17.5,22.5,25.625
10321847,67960,Nutrient Indicator Algae,2.5,17.5,12.5,7.5,10
10321848,53598,Hard Coral,42.5,27.5,17.5,25,28.125
10321848,67956,Nutrient Indicator Algae,7.5,17.5,17.5,5,11.875
10321849,53599,Hard Coral,42.5,27.5,17.5,27.5,28.75
10321849,67962,Nutrient Indicator Algae,7.5,17.5,20,5,12.5
10321850,53603,Hard Coral,27.5,15,5,15,15.625
10321850,67959,Nutrient Indicator Algae,0,0,0,0,0
10321851,53610,Hard Coral,52.5,15,20,30,29.375
10321851,67968,Nutrient Indicator Algae,0,0,0,0,0
10321852,53611,Hard Coral,72.5,50,55,60,59.375
10321852,67969,Nutrient Indicator Algae,0,0,0,5,1.25
10321853,53613,Hard Coral,50,22.5,82.5,57.5,53.125
10321853,67971,Nutrient Indicator Algae,25,75,0,10,27.5
10321854,53612,Hard Coral,67.5,5,62.5,50,46.25
10321854,67970,Nutrient Indicator Algae,0,85,0,0,21.25
10321855,53615,Hard Coral,32.5,32.5,57.5,52.5,43.75
10321855,67972,Nutrient Indicator Algae,0,0,2.5,2.5,1.25
10321856,53614,Hard Coral,47.5,32.5,82.5,67.5,57.5
10321856,67973,Fleshy Seaweed,32.5,30,0,0,15.625
10321857,53616,Hard Coral,70,45,55,45,53.75
10321857,67974,Nutrient Indicator Algae,10,15,17.5,22.5,16.25
10321858,53617,Hard Coral,55,50,40,20,41.25
10321858,67975,Nutrient Indicator Algae,0,2.5,0,2.5,1.25
10321859,53618,Hard Coral,50,60,55,52.5,54.375
10321859,67976,Nutrient Indicator Algae,0,0,0,0,0
10321860,53619,Hard Coral,20,30,12.5,27.5,22.5
10321860,67977,Nutrient Indicator Algae,0,0,0,0,0
10321861,53620,Hard Coral,30,12.5,,,21.25
10321861,67978,Nutrient Indicator Algae,0,0,,,0
10321862,53621,Hard Coral,22.5,25,47.5,20,28.75
10321862,67979,Nutrient Indicator Algae,0,0,0,0,0
10321863,53622,Hard Coral,72.5,60,47.5,47.5,56.875
10321863,67981,Nutrient Indicator Algae,0,0,0,0,0
10321864,53623,Hard Coral,25,50,40,52.5,41.875
10321864,67980,Nutrient Indicator Algae,0,0,0,0,0
10321865,53625,Hard Coral,40,42.5,42.5,47.5,43.125
10321865,67982,Nutrient Indicator Algae,0,0,0,0,0
10321866,53627,Hard Coral,30,50,12.5,37.5,32.5
10321866,67985,Nutrient Indicator Algae,0,0,0,2.5,0.625
10321867,53626,Hard Coral,57.5,62.5,47.5,52.5,55
10321867,67984,Nutrient Indicator Algae,0,0,0,0,0
10321868,53624,Hard Coral,27.5,40,20,50,34.375
10321868,67983,Nutrient Indicator Algae,0,0,0,0,0
10321869,53629,Hard Coral,40,62.5,55,35,48.125
10321869,67986,Nutrient Indicator Algae,0,0,0,0,0
10321870,53628,Hard Coral,30,37.5,47.5,42.5,39.375
10321870,67987,Nutrient Indicator Algae,5,0,5,5,3.75
10321871,53631,Hard Coral,25,32.5,35,25,29.375
10321871,67988,Nutrient Indicator Algae,0,0,0,0,0
10321872,53630,Hard Coral,7.5,22.5,30,22.5,20.625
10321872,67989,Nutrient Indicator Algae,0,0,2.5,0,0.625
10321873,53632,Hard Coral,30,52.5,25,40,36.875
10321873,67990,Nutrient Indicator Algae,0,0,0,0,0
10321874,53633,Hard Coral,30,12.5,15,22.5,20
10321874,67991,Nutrient Indicator Algae,10,0,10,10,7.5
10321875,53636,Hard Coral,22.5,10,20,22.5,18.75
10321875,67992,Nutrient Indicator Algae,42.5,20,17.5,10,22.5
10321876,53634,Hard Coral,22.5,10,20,22.5,18.75
10321876,67993,Nutrient Indicator Algae,42.5,20,17.5,10,22.5
10321877,53635,Hard Coral,17.5,5,17.5,5,11.25
10321877,67994,Nutrient Indicator Algae,0,0,0,0,0
10321878,53637,Hard Coral,50,72.5,52.5,52.5,56.875
10321878,67995,Nutrient Indicator Algae,0,0,0,0,0
10321879,53639,Hard Coral,25,15,12.5,12.5,16.25
10321879,67996,Nutrient Indicator Algae,2.5,0,2.5,7.5,3.125
10321880,53638,Hard Coral,2.5,17.5,12.5,12.5,11.25
10321880,67997,Nutrient Indicator Algae,0,0,0,0,0
10321881,53640,Hard Coral,55,2.5,52.5,2.5,28.125
10321881,67998,Nutrient Indicator Algae,15,37.5,7.5,45,26.25
10321882,53641,Hard Coral,25,35,27.5,25,28.125
10321882,67999,Nutrient Indicator Algae,15,37.5,32.5,52.5,34.375
10321883,53642,Hard Coral,47.5,35,52.5,35,42.5
10321883,68000,Nutrient Indicator Algae,0,2.5,10,2.5,3.75
10321884,53643,Hard Coral,35,42.5,62.5,65,51.25
10321884,68001,Nutrient Indicator Algae,0,0,0,0,0
10321885,53644,Hard Coral,62.5,67.5,62.5,70,65.625
10321885,68002,Nutrient Indicator Algae,0,5,0,0,1.25
10321886,53645,Hard Coral,75,80,25,47.5,56.875
10321886,68003,Fleshy Seaweed,0,0,0,0,0
10321887,53646,Hard Coral,65,62.5,50,60,59.375
10321887,68005,Nutrient Indicator Algae,5,10,15,7.5,9.375
10321888,53647,Hard Coral,50,47.5,37.5,67.5,50.625
10321888,68004,Nutrient Indicator Algae,5,5,27.5,0,9.375
10321889,53648,Hard Coral,30,32.5,55,35,38.125
10321889,68006,Nutrient Indicator Algae,0,0,2.5,0,0.625
10321890,53649,Hard Coral,7.5,17.5,40,35,25
10321890,68007,Fleshy Seaweed,17.5,5,2.5,2.5,6.875
10321891,53650,Hard Coral,27.5,37.5,15,17.5,24.375
10321891,68008,Fleshy Seaweed,0,0,0,0,0
10321892,53651,Hard Coral,22.5,35,22.5,17.5,24.375
10321892,68009,Fleshy Seaweed,0,0,0,0,0
10321893,53652,Hard Coral,5,10,2.5,7.5,6.25
10321893,68010,Nutrient Indicator Algae,60,47.5,62.5,82.5,63.125
10321894,53653,Hard Coral,72.5,70,82.5,87.5,78.125
10321894,68011,Nutrient Indicator Algae,0,0,0,0,0
10321895,53654,Hard Coral,,80,77.5,80,79.16666667
10321895,68012,Nutrient Indicator Algae,,0,0,0,0
10321896,53655,Hard Coral,65,55,50,72.5,60.625
10321896,68013,Nutrient Indicator Algae,0,0,0,2.5,0.625
10321897,53657,Hard Coral,17.5,30,50,35,33.125
10321897,68014,Nutrient Indicator Algae,27.5,25,20,27.5,25
10321898,53656,Hard Coral,47.5,47.5,57.5,57.5,52.5
10321898,68015,Nutrient Indicator Algae,2.5,0,0,2.5,1.25
10321899,53658,Hard Coral,57.5,40,12.5,32.5,35.625
10321899,68016,Nutrient Indicator Algae,2.5,2.5,50,17.5,18.125
10321900,53659,Hard Coral,0,5,2.5,5,3.125
10321900,68017,Nutrient Indicator Algae,12.5,0,2.5,10,6.25
10321901,53662,Hard Coral,15,45,20,17.5,24.375
10321901,68020,Nutrient Indicator Algae,0,0,0,0,0
10321902,53660,Hard Coral,57.5,42.5,52.5,20,43.125
10321902,68018,Nutrient Indicator Algae,7.5,5,2.5,0,3.75
10321903,53661,Hard Coral,60,60,50,60,57.5
10321903,68019,Nutrient Indicator Algae,2.5,0,0,0,0.625
10321904,53664,Hard Coral,35,20,25,32.5,28.125
10321904,68022,Nutrient Indicator Algae,0,2.5,5,0,1.875
10321905,53663,Hard Coral,10,27.5,0,25,15.625
10321905,68021,Nutrient Indicator Algae,0,0,0,10,2.5
10321906,53668,Hard Coral,27.5,30,55,42.5,38.75
10321906,68026,Nutrient Indicator Algae,0,2.5,0,0,0.625
10321907,53669,Hard Coral,52.5,55,27.5,80,53.75
10321907,68027,Nutrient Indicator Algae,5,0,0,0,1.25
10321908,53667,Hard Coral,20,12.5,57.5,15,26.25
10321908,68025,Nutrient Indicator Algae,2.5,2.5,5,15,6.25
10321909,53666,Hard Coral,52.5,50,25,35,40.625
10321909,68024,Nutrient Indicator Algae,5,5,5,10,6.25
10321910,53665,Hard Coral,20,22.5,17.5,10,17.5
10321910,68023,Nutrient Indicator Algae,25,27.5,12.5,42.5,26.875
10321911,53670,Hard Coral,0,22.5,12.5,5,10
10321911,68028,Nutrient Indicator Algae,2.5,7.5,0,0,2.5
10321912,53671,Hard Coral,45,30,37.5,30,35.625
10321912,68029,Fleshy Seaweed,0,0,2.5,0,0.625
10321913,53672,Hard Coral,30,35,42.5,25,33.125
10321913,68030,Nutrient Indicator Algae,0,0,0,0,0
10321914,53673,Hard Coral,27.5,45,55,52.5,45
10321914,68032,Nutrient Indicator Algae,0,2.5,2.5,2.5,1.875
10321915,53674,Hard Coral,30,47.5,57.5,50,46.25
10321915,68031,Nutrient Indicator Algae,0,2.5,2.5,2.5,1.875
10321916,53676,Hard Coral,47.5,62.5,55,82.5,61.875
10321916,68034,Nutrient Indicator Algae,0,10,7.5,0,4.375
10321917,53675,Hard Coral,57.5,65,47.5,35,51.25
10321917,68033,Nutrient Indicator Algae,2.5,2.5,5,2.5,3.125
10321918,53677,Hard Coral,77.5,80,75,50,70.625
10321918,68036,Nutrient Indicator Algae,0,2.5,0,7.5,2.5
10321919,53679,Hard Coral,25,80,60,60,56.25
10321919,68037,Nutrient Indicator Algae,0,5,17.5,2.5,6.25
10321920,53680,Hard Coral,90,75,77.5,52.5,73.75
10321920,68038,Nutrient Indicator Algae,0,5,0,7.5,3.125
10321921,53678,Hard Coral,75,75,70,52.5,68.125
10321921,68035,Nutrient Indicator Algae,2.5,0,0,7.5,2.5
10321922,53681,Hard Coral,32.5,17.5,47.5,7.5,26.25
10321922,68039,Nutrient Indicator Algae,0,12.5,7.5,17.5,9.375
10321923,53682,Hard Coral,27.5,45,35,72.5,45
10321923,68040,Fleshy Seaweed,0,0,0,0,0
10321924,53683,Hard Coral,0,,0,0,0
10321924,68041,Nutrient Indicator Algae,7.5,,2.5,5,5
10321925,53684,Hard Coral,72.5,85,95,77.5,82.5
10321925,68042,Nutrient Indicator Algae,0,0,0,0,0
10321926,53685,Hard Coral,25,15,55,50,36.25
10321926,68044,Nutrient Indicator Algae,0,0,0,0,0
10321927,53686,Hard Coral,47.5,57.5,95,42.5,60.625
10321927,68043,Nutrient Indicator Algae,2.5,7.5,0,0,2.5
10321928,53696,Hard Coral,12.5,32.5,17.5,12.5,18.75
10321928,68053,Nutrient Indicator Algae,2.5,7.5,0,0,2.5
10321929,53693,Hard Coral,17.5,30,47.5,22.5,29.375
10321929,68047,Nutrient Indicator Algae,2.5,5,2.5,2.5,3.125
10321930,53695,Hard Coral,15,20,15,32.5,20.625
10321930,68052,Nutrient Indicator Algae,12.5,10,0,0,5.625
10321931,53692,Hard Coral,5,25,25,20,18.75
10321931,68050,Nutrient Indicator Algae,10,0,2.5,2.5,3.75
10321932,53687,Hard Coral,12.5,25,32.5,30,25
10321932,68045,Nutrient Indicator Algae,0,0,0,2.5,0.625
10321933,53690,Hard Coral,20,10,2.5,25,14.375
10321933,68048,Nutrient Indicator Algae,2.5,2.5,0,12.5,4.375
10321934,53688,Hard Coral,30,12.5,15,35,23.125
10321934,68046,Nutrient Indicator Algae,0,0,0,0,0
10321935,53694,Hard Coral,50,62.5,37.5,30,45
10321935,68054,Nutrient Indicator Algae,0,0,2.5,5,1.875
10321936,53689,Hard Coral,42.5,37.5,25,30,33.75
10321936,68049,Nutrient Indicator Algae,2.5,0,2.5,0,1.25
10321937,53691,Hard Coral,15,7.5,17.5,30,17.5
10321937,68051,Nutrient Indicator Algae,12.5,7.5,12.5,7.5,10
10321938,53697,Hard Coral,5,2.5,5,0,3.125
10321938,68055,Nutrient Indicator Algae,35,42.5,20,17.5,28.75
10321939,53699,Hard Coral,27.5,47.5,57.5,35,41.875
10321939,68056,Fleshy Seaweed,0,0,0,0,0
10321940,53698,Hard Coral,37.5,40,60,30,41.875
10321940,68057,Fleshy Seaweed,0,0,0,10,2.5
10321941,53700,Hard Coral,0,2.5,2.5,2.5,1.875
10321941,68058,Fleshy Seaweed,0,0,0,0,0
10321942,53701,Hard Coral,12.5,15,5,7.5,10
10321942,68059,Nutrient Indicator Algae,20,32.5,42.5,17.5,28.125
10321943,53702,Hard Coral,35,27.5,32.5,40,33.75
10321943,68060,Nutrient Indicator Algae,42.5,45,27.5,15,32.5
10321944,53704,Hard Coral,60,60,50,57.5,56.875
10321944,68062,Nutrient Indicator Algae,15,2.5,0,12.5,7.5
10321945,53703,Hard Coral,37.5,32.5,30,45,36.25
10321945,68061,Nutrient Indicator Algae,15,12.5,22.5,20,17.5
10321946,53706,Hard Coral,57.5,40,50,35,45.625
10321946,68064,Fleshy Seaweed,0,0,0,0,0
10321947,53705,Hard Coral,45,60,72.5,92.5,67.5
10321947,68063,Nutrient Indicator Algae,0,0,0,0,0
10321948,53707,Hard Coral,45,17.5,22.5,30,28.75
10321948,68065,Nutrient Indicator Algae,0,0,0,0,0
10321949,53709,Hard Coral,35,27.5,22.5,30,28.75
10321949,68066,Nutrient Indicator Algae,0,0,0,0,0
10321950,53708,Hard Coral,60,82.5,70,90,75.625
10321950,68067,Nutrient Indicator Algae,0,0,2.5,0,0.625
10321951,53710,Hard Coral,47.5,7.5,30,30,28.75
10321951,68068,Fleshy Seaweed,2.5,2.5,0,0,1.25
10321952,53712,Hard Coral,2.5,0,2.5,0,1.25
10321952,68069,Nutrient Indicator Algae,0,0,0,0,0
10321953,53711,Hard Coral,0,0,10,30,10
10321953,68070,Fleshy Seaweed,0,0,0,0,0
10321954,53714,Hard Coral,0,12.5,5,22.5,10
10321954,68072,Fleshy Seaweed,0,0,0,15,3.75
10321955,53713,Hard Coral,7.5,2.5,7.5,32.5,12.5
10321955,68071,Nutrient Indicator Algae,0,2.5,0,2.5,1.25
10321956,53715,Hard Coral,30,2.5,0,12.5,11.25
10321956,68073,Nutrient Indicator Algae,15,10,0,17.5,10.625
10321957,53716,Hard Coral,0,15,0,30,11.25
10321957,68074,Fleshy Seaweed,0,0,0,0,0
10321958,53718,Hard Coral,0,27.5,,7.5,11.66666667
10321958,68076,Fleshy Seaweed,0,10,,0,3.333333333
10321959,53717,Hard Coral,17.5,17.5,22.5,40,24.375
10321959,68075,Nutrient Indicator Algae,0,2.5,0,0,0.625
10321960,53719,Hard Coral,0,7.5,25,5,9.375
10321960,68077,Fleshy Seaweed,0,0,0,10,2.5
10321961,53720,Hard Coral,10,0,0,0,2.5
10321961,68078,Fleshy Seaweed,0,0,0,0,0
10321962,53721,Hard Coral,0,0,2.5,0,0.625
10321962,68079,Nutrient Indicator Algae,0,0,0,0,0
10321963,53722,Hard Coral,5,0,45,5,13.75
10321963,68081,Fleshy Seaweed,0,0,0,0,0
10321964,53723,Hard Coral,0,0,0,5,1.25
10321964,68080,Nutrient Indicator Algae,0,0,0,0,0
10321965,53725,Hard Coral,0,0,0,5,1.25
10321965,68082,Nutrient Indicator Algae,0,0,0,0,0
10321966,53724,Hard Coral,0,15,10,5,7.5
10321966,68083,Fleshy Seaweed,0,0,0,0,0
10321967,53726,Hard Coral,0,0,0,0,0
10321967,68085,Fleshy Seaweed,0,0,0,0,0
